datasetSource,strategyMode,profileId,strategyFamily,symbol,session,direction,signalTimestamp,entryTimestamp,exitTimestamp,signalTimeframe,executionTimeframe,entryMode,entryReason,exitReason,entryPrice,stopPrice,takeProfitPrice,spreadPips,riskPct,realizedR,finalR30m,maxAdverseR30m,maxFavorableR30m,finalR60m,maxAdverseR60m,maxFavorableR60m,hitProfitBeforeStop30m,hitProfitBeforeStop60m,actualDirection30m,actualMovePips30m,actualMovePips60m,executed,sourceQuality,signalOpen,signalHigh,signalLow,signalClose,ema8,ema20,ema50,atr,atrPct,rsi14,body,range,labelDecision,labelSignalQuality,labelConfidence,labelExpectedR,labelReason,labelWarnings,rootCause
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,london,BUY,2026-04-24T10:00:00.000Z,2026-04-24T10:05:00.000Z,2026-04-24T10:45:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.97728,0.97628,0.98228,3.056,0.03,-1.3256,-0.74,-0.88,0.33,-0.75,-1.59,0.33,,false,SELL,-7.4,-7.5,true,research_simulated,0.97592,0.97721,0.97575,0.97698,0.97625,0.97627,0.97644,0.00058,0.000592,59.26,0.00106,0.00146,BLOCK_TRADE,BAD,0.82,0.33,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,SELL,2026-04-24T10:45:00.000Z,2026-04-24T10:50:00.000Z,2026-04-24T12:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.92061,0.91941,0.91561,2.406,0.03,0.9394,0,-0.0917,0.2333,-0.2667,-0.7,0.2333,,,NEUTRAL,0,-3.2,true,research_simulated,0.92034,0.92039,0.9199,0.91991,0.91991,0.91961,0.91923,0.00031,0.00034,58.66,0.00043,0.00049,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDJPY,off_session,BUY,2026-04-24T12:15:00.000Z,2026-04-24T12:20:00.000Z,2026-04-24T12:50:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,159.438,159.558,159.938,1.922,0.03,0.9878,0.7417,-0.4667,0.8,0.6917,-0.4667,1.125,,true,BUY,8.9,8.3,true,research_simulated,159.503,159.609,159.487,159.607,159.53467,159.57658,159.63775,0.08081,0.000506,50.56,0.104,0.122,ALLOW_TRADE,EXCELLENT,0.84,1.125,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,ny,SELL,2026-04-24T13:00:00.000Z,2026-04-24T13:05:00.000Z,2026-04-24T13:45:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.91999,0.91879,0.91499,2.406,0.03,0.9394,0.0917,-0.175,0.1917,0.4833,-0.175,0.5833,,,NEUTRAL,1.1,5.8,true,research_simulated,0.92083,0.9209,0.9203,0.92031,0.9205,0.92014,0.91961,0.0004,0.000434,55.16,0.00052,0.0006,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,GBPCHF,ny,SELL,2026-04-24T19:45:00.000Z,2026-04-26T19:00:00.000Z,2026-04-26T19:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.06151,1.06031,1.05651,3.221,0.03,0.8579,0.7417,0,1.5083,-0.3083,-0.3583,2.1167,true,true,BUY,8.9,-3.7,true,research_simulated,1.06227,1.06227,1.06115,1.06155,1.06198,1.06177,1.06114,0.00045,0.000422,49.09,0.00072,0.00112,ALLOW_TRADE,EXCELLENT,0.84,2.117,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,GBPCHF,off_session,SELL,2026-04-26T20:00:00.000Z,2026-04-26T20:05:00.000Z,2026-04-26T21:45:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.06184,1.06284,1.05684,3.221,0.03,-1.3421,-0.47,-0.66,0.1,-0.69,-0.76,0.1,,,SELL,-4.7,-6.9,true,research_simulated,1.06151,1.06151,1.0597,1.05993,1.06152,1.06159,1.06109,0.00055,0.000517,32.99,0.00158,0.00181,BLOCK_TRADE,BAD,0.82,0.1,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,off_session,BUY,2026-04-26T23:45:00.000Z,2026-04-26T23:50:00.000Z,2026-04-26T23:55:00.000Z,M15,M5,next_open,next_lower_tf_open,no_overnight_flat,114.207,114.107,114.707,1.947,0.03,-0.2647,-0.06,-0.64,0.37,0.33,-0.64,0.69,,,NEUTRAL,-0.6,3.3,true,research_simulated,114.052,114.14,114.046,114.14,114.02791,113.98319,113.94254,0.05801,0.000508,71.19,0.088,0.094,NO_OPINION,NEUTRAL,0.55,0.69,outcome_was_mixed_or_too_small_for_confident_filtering,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDJPY,asian,SELL,2026-04-27T00:00:00.000Z,2026-04-27T00:05:00.000Z,2026-04-27T01:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,159.307,159.187,158.807,1.922,0.03,0.9878,0.1833,-0.4583,0.3,0.2917,-0.4583,0.5083,,,BUY,2.2,3.5,true,research_simulated,159.472,159.472,159.343,159.372,159.47917,159.48985,159.49897,0.06328,0.000397,36.38,0.1,0.129,ALLOW_TRADE,GOOD,0.72,0.988,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDJPY,asian,SELL,2026-04-27T02:30:00.000Z,2026-04-27T02:35:00.000Z,2026-04-27T03:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,159.185,159.285,158.685,1.922,0.03,-1.2122,-0.48,-0.71,0.18,-1.36,-1.41,0.18,,false,SELL,-4.8,-13.6,true,research_simulated,159.284,159.285,159.197,159.205,159.2932,159.36638,159.4341,0.06161,0.000387,26.3,0.079,0.088,BLOCK_TRADE,BAD,0.82,0.18,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDUSD,asian,BUY,2026-04-27T05:45:00.000Z,2026-04-27T05:50:00.000Z,2026-04-27T06:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.58952,0.59072,0.59452,2.254,0.03,0.9546,0.725,-0.0667,0.7333,1.4,-0.0667,1.4333,,true,BUY,8.7,16.8,true,research_simulated,0.58812,0.58866,0.58807,0.58865,0.58844,0.58849,0.58811,0.00035,0.000597,55.08,0.00053,0.00059,ALLOW_TRADE,EXCELLENT,0.84,1.433,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,BUY,2026-04-27T06:00:00.000Z,2026-04-27T06:05:00.000Z,2026-04-27T06:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,114.267,114.387,114.767,1.947,0.03,0.9853,0.5917,-0.2167,0.9,0.9167,-0.2167,1.175,,true,BUY,7.1,11,true,research_simulated,114.104,114.188,114.095,114.188,114.15811,114.1566,114.09346,0.05961,0.000522,56.17,0.084,0.093,ALLOW_TRADE,EXCELLENT,0.84,1.175,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,asian,BUY,2026-04-27T06:30:00.000Z,2026-04-27T06:35:00.000Z,2026-04-27T08:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.92055,0.92175,0.92555,2.406,0.03,0.9394,0.1833,-0.125,0.1917,0.0833,-0.2,0.2833,,,BUY,2.2,1,true,research_simulated,0.9208,0.92117,0.92077,0.92116,0.92071,0.9205,0.92029,0.00021,0.000224,75.91,0.00036,0.0004,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,london,BUY,2026-04-27T11:00:00.000Z,2026-04-27T11:05:00.000Z,2026-04-27T11:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,114.473,114.593,114.973,1.947,0.03,0.9853,-0.075,-0.4,0.4167,0.0833,-0.75,0.4167,,,NEUTRAL,-0.9,1,true,research_simulated,114.378,114.507,114.378,114.498,114.39632,114.34724,114.24213,0.05846,0.000511,70.63,0.12,0.129,ALLOW_TRADE,GOOD,0.72,0.985,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,GBPCHF,london,SELL,2026-04-27T11:45:00.000Z,2026-04-27T11:50:00.000Z,2026-04-27T12:40:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.06247,1.06127,1.05747,3.221,0.03,0.8579,-0.2167,-0.275,0.15,-0.1333,-0.2917,0.5333,,,SELL,-2.6,-1.6,true,research_simulated,1.06358,1.06376,1.06274,1.06276,1.06333,1.06309,1.06266,0.00048,0.000451,46.54,0.00082,0.00102,ALLOW_TRADE,GOOD,0.72,0.858,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,ny,SELL,2026-04-27T13:00:00.000Z,2026-04-27T13:05:00.000Z,2026-04-27T17:05:00.000Z,M15,M5,next_open,next_lower_tf_open,time_based_exit,0.92043,0.92143,0.91543,2.406,0.03,-0.4906,-0.1,-0.27,0.17,0.06,-0.27,0.25,,,NEUTRAL,-1,0.6,true,research_simulated,0.92096,0.92096,0.92041,0.92051,0.92092,0.92093,0.92071,0.00031,0.000339,41.46,0.00045,0.00055,NO_OPINION,NEUTRAL,0.55,0.25,outcome_was_mixed_or_too_small_for_confident_filtering,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,ny,BUY,2026-04-27T18:45:00.000Z,2026-04-27T18:50:00.000Z,2026-04-27T22:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.36251,1.36151,1.36751,2.522,0.03,-1.2722,-0.87,-0.87,0.17,-0.19,-0.87,0.17,,,SELL,-8.7,-1.9,true,research_simulated,1.36267,1.36342,1.36266,1.36331,1.36258,1.36212,1.36235,0.00051,0.000373,68.47,0.00064,0.00076,BLOCK_TRADE,BAD,0.82,0.17,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,off_session,SELL,2026-04-27T23:00:00.000Z,2026-04-27T23:05:00.000Z,2026-04-27T23:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.97916,0.97796,0.97416,3.056,0.03,0.8744,-0.3667,-0.4417,0.25,0.2833,-0.4417,0.775,,,SELL,-4.4,3.4,true,research_simulated,0.97936,0.97946,0.97891,0.97891,0.97905,0.97901,0.97886,0.00033,0.000333,48.34,0.00045,0.00055,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,asian,SELL,2026-04-28T00:00:00.000Z,2026-04-28T00:05:00.000Z,2026-04-28T02:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.71756,0.71856,0.71256,1.15,0.03,-1.135,0.13,-0.5,0.13,-0.32,-0.5,0.19,,,NEUTRAL,1.3,-3.2,true,research_simulated,0.71909,0.71915,0.71825,0.71858,0.71887,0.7188,0.71862,0.00034,0.000466,43.73,0.00051,0.0009,BLOCK_TRADE,BAD,0.82,0.19,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCHF,asian,BUY,2026-04-28T03:45:00.000Z,2026-04-28T03:50:00.000Z,2026-04-28T04:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.78733,0.78853,0.79233,2.46,0.03,0.934,0.375,-0.0833,0.4917,1.3667,-0.0833,1.4167,,true,BUY,4.5,16.4,true,research_simulated,0.78639,0.78684,0.78636,0.78681,0.78654,0.78627,0.78575,0.0003,0.00038,66.28,0.00042,0.00048,ALLOW_TRADE,EXCELLENT,0.84,1.417,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCHF,asian,BUY,2026-04-28T04:30:00.000Z,2026-04-28T04:35:00.000Z,2026-04-28T04:45:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.78765,0.78885,0.79265,2.46,0.03,0.934,1.3917,-0.05,1.65,1.225,-0.05,1.65,true,true,BUY,16.7,14.7,true,research_simulated,0.78702,0.78741,0.78702,0.7874,0.78689,0.78651,0.78591,0.0003,0.000386,72.89,0.00038,0.00039,ALLOW_TRADE,EXCELLENT,0.84,1.65,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCHF,asian,BUY,2026-04-28T05:30:00.000Z,2026-04-28T05:35:00.000Z,2026-04-28T05:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.78898,0.79018,0.79398,2.46,0.03,0.934,-0.075,-0.1667,0.5833,-0.025,-0.675,0.5833,,,NEUTRAL,-0.9,-0.3,true,research_simulated,0.78764,0.7881,0.78752,0.78808,0.78741,0.78689,0.78617,0.00034,0.000436,79.77,0.00044,0.00058,ALLOW_TRADE,GOOD,0.72,0.934,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDJPY,asian,BUY,2026-04-28T06:00:00.000Z,2026-04-28T06:05:00.000Z,2026-04-28T07:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,114.535,114.435,115.035,1.947,0.03,-1.2147,-0.18,-0.84,0.47,-1.64,-1.76,0.47,,false,NEUTRAL,-1.8,-16.4,true,research_simulated,114.152,114.303,114.149,114.302,114.2362,114.29242,114.38333,0.0862,0.000754,47.51,0.15,0.154,BLOCK_TRADE,BAD,0.82,0.47,trade_never_proved_itself_and_lost_heavily,,timing_or_protection_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,SELL,2026-04-28T07:00:00.000Z,2026-04-28T07:05:00.000Z,2026-04-28T10:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.92298,0.92398,0.91798,2.406,0.03,-1.2606,-0.23,-0.47,0.28,-0.63,-0.66,0.28,,,SELL,-2.3,-6.3,true,research_simulated,0.92358,0.92361,0.92299,0.92311,0.92272,0.92214,0.9215,0.00037,0.000405,70.6,0.00047,0.00062,BLOCK_TRADE,BAD,0.82,0.28,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,GBPCHF,london,BUY,2026-04-28T11:30:00.000Z,2026-04-28T11:35:00.000Z,2026-04-28T12:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.06631,1.06751,1.07131,3.221,0.03,0.8579,0.225,-0.2583,0.325,0.575,-0.2583,0.7667,,,BUY,2.7,6.9,true,research_simulated,1.06499,1.0659,1.06484,1.06584,1.06516,1.06508,1.06464,0.00063,0.000589,59.32,0.00085,0.00106,ALLOW_TRADE,GOOD,0.72,0.858,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,ny,SELL,2026-04-28T13:30:00.000Z,2026-04-28T13:35:00.000Z,2026-04-28T17:35:00.000Z,M15,M5,next_open,next_lower_tf_open,time_based_exit,0.92403,0.92503,0.91903,2.406,0.03,-0.8606,-0.05,-0.11,0.27,-0.39,-0.41,0.29,,,NEUTRAL,-0.5,-3.9,true,research_simulated,0.92466,0.92473,0.92399,0.92403,0.92419,0.92382,0.92297,0.00049,0.00053,55.52,0.00063,0.00074,BLOCK_TRADE,BAD,0.82,0.29,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,GBPCHF,off_session,SELL,2026-04-28T20:00:00.000Z,2026-04-28T20:05:00.000Z,2026-04-28T23:55:00.000Z,M15,M5,next_open,next_lower_tf_open,no_overnight_flat,1.0666,1.0676,1.0616,3.221,0.03,0.0579,0.04,-0.18,0.3,-0.16,-0.23,0.3,,,NEUTRAL,0.4,-1.6,true,research_simulated,1.06528,1.06528,1.06427,1.06439,1.06634,1.0665,1.06602,0.00056,0.000529,27.9,0.00089,0.00101,NO_OPINION,NEUTRAL,0.55,0.3,outcome_was_mixed_or_too_small_for_confident_filtering,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,asian,SELL,2026-04-29T00:00:00.000Z,2026-04-29T00:05:00.000Z,2026-04-29T00:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.98132,0.98012,0.97632,3.056,0.03,0.8744,0.85,-0.175,0.9167,0.8667,-0.175,1.3917,,true,BUY,10.2,10.4,true,research_simulated,0.98298,0.98301,0.98189,0.98229,0.98277,0.98257,0.98183,0.00047,0.000482,48.22,0.00069,0.00112,ALLOW_TRADE,EXCELLENT,0.84,1.392,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,asian,SELL,2026-04-29T00:30:00.000Z,2026-04-29T00:35:00.000Z,2026-04-29T04:35:00.000Z,M15,M5,next_open,next_lower_tf_open,time_based_exit,0.92347,0.92447,0.91847,2.406,0.03,-0.0706,0.06,-0.17,0.11,-0.08,-0.18,0.11,,,NEUTRAL,0.6,-0.8,true,research_simulated,0.92425,0.92428,0.92378,0.9239,0.92424,0.92427,0.92405,0.00025,0.000268,40.78,0.00035,0.0005,NO_OPINION,NEUTRAL,0.55,0.11,outcome_was_mixed_or_too_small_for_confident_filtering,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,asian,SELL,2026-04-29T05:00:00.000Z,2026-04-29T05:05:00.000Z,2026-04-29T07:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.92326,0.92426,0.91826,2.406,0.03,-1.2606,-0.48,-0.48,0.15,-0.03,-0.74,0.15,,,SELL,-4.8,-0.3,true,research_simulated,0.92374,0.9238,0.92343,0.92346,0.92361,0.9237,0.92381,0.00021,0.000226,40.12,0.00028,0.00037,BLOCK_TRADE,BAD,0.82,0.15,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,BUY,2026-04-29T08:15:00.000Z,2026-04-29T08:20:00.000Z,2026-04-29T11:20:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.92411,0.92531,0.92911,2.406,0.03,0.9394,-0.2583,-0.3083,0.075,-0.3083,-0.4417,0.075,,,SELL,-3.1,-3.7,true,research_simulated,0.92366,0.9242,0.92365,0.92418,0.9237,0.92363,0.92371,0.00037,0.000397,59.45,0.00052,0.00055,ALLOW_TRADE,GOOD,0.72,0.939,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,EURCHF,london,BUY,2026-04-29T11:30:00.000Z,2026-04-29T11:35:00.000Z,2026-04-29T13:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.92474,0.92374,0.92974,2.406,0.03,-1.2606,-0.52,-0.53,0.25,-0.87,-0.95,0.25,,,SELL,-5.2,-8.7,true,research_simulated,0.9235,0.92412,0.92348,0.92411,0.92374,0.92374,0.92376,0.00035,0.000377,57.67,0.00061,0.00064,BLOCK_TRADE,BAD,0.82,0.25,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCAD,ny,SELL,2026-04-29T13:45:00.000Z,2026-04-29T13:50:00.000Z,2026-04-29T14:25:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,1.36716,1.36596,1.36216,2.522,0.03,0.9278,0.0667,-0.95,0.4,-0.0583,-0.95,0.4167,,,NEUTRAL,0.8,-0.7,true,research_simulated,1.36874,1.36898,1.36723,1.36765,1.36852,1.36843,1.3683,0.00079,0.000576,42.07,0.00109,0.00175,ALLOW_TRADE,GOOD,0.72,0.928,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,ny,SELL,2026-04-29T14:45:00.000Z,2026-04-29T14:50:00.000Z,2026-04-29T16:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.97452,0.97332,0.96952,3.056,0.03,0.8744,-0.25,-0.425,0.3833,-0.55,-0.7167,0.3833,,,SELL,-3,-6.6,true,research_simulated,0.97578,0.97591,0.97392,0.97457,0.97597,0.97714,0.97854,0.00078,0.000798,21.41,0.00121,0.00199,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDCHF,ny,SELL,2026-04-29T16:45:00.000Z,2026-04-29T16:50:00.000Z,2026-04-29T16:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.79208,0.79088,0.78708,2.46,0.03,0.934,1,0,1.2333,0.875,0,1.2333,true,true,BUY,12,10.5,true,research_simulated,0.79064,0.79074,0.78972,0.78972,0.79032,0.79021,0.78987,0.00055,0.000698,44.4,0.00092,0.00102,ALLOW_TRADE,EXCELLENT,0.84,1.233,signal_delivered_strong_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDCAD,ny,SELL,2026-04-29T17:00:00.000Z,2026-04-29T17:05:00.000Z,2026-04-29T19:05:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.97313,0.97193,0.96813,3.056,0.03,0.8744,-0.1167,-0.6583,0.4917,-0.5833,-0.6583,0.4917,,,NEUTRAL,-1.4,-7,true,research_simulated,0.97498,0.97516,0.97294,0.97335,0.97461,0.97561,0.97735,0.0008,0.000825,23.19,0.00163,0.00222,ALLOW_TRADE,GOOD,0.72,0.874,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDJPY,off_session,SELL,2026-04-29T20:00:00.000Z,2026-04-29T20:05:00.000Z,2026-04-29T22:00:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,93.47,93.57,92.97,4.148,0.03,-1.4348,-0.42,-0.59,0.12,-0.46,-0.59,0.12,,,SELL,-4.2,-4.6,true,research_simulated,93.467,93.492,93.347,93.363,93.43119,93.45158,93.5135,0.07916,0.000848,39.45,0.104,0.145,BLOCK_TRADE,BAD,0.82,0.12,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDJPY,off_session,SELL,2026-04-29T22:30:00.000Z,2026-04-29T22:35:00.000Z,2026-04-29T22:50:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,160.166,160.266,159.666,1.922,0.03,-1.2122,-1.05,-1.47,0.19,-1.06,-1.47,0.19,false,false,SELL,-10.5,-10.6,true,research_simulated,160.265,160.289,160.148,160.155,160.28164,160.30447,160.19866,0.07722,0.000482,38.97,0.11,0.141,BLOCK_TRADE,BAD,0.82,0.19,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDJPY,off_session,SELL,2026-04-29T23:00:00.000Z,2026-04-29T23:05:00.000Z,2026-04-29T23:15:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,160.28,160.16,159.78,1.922,0.03,0.9878,0.0667,-0.15,0.5583,0.2417,-0.15,0.6083,,,NEUTRAL,0.8,2.9,true,research_simulated,160.196,160.201,160.071,160.086,160.22353,160.27441,160.19418,0.07892,0.000493,36.24,0.11,0.13,ALLOW_TRADE,GOOD,0.72,0.988,signal_showed_positive_follow_through,,worked_or_neutral
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDJPY,off_session,BUY,2026-04-29T23:45:00.000Z,2026-04-29T23:50:00.000Z,2026-04-29T23:55:00.000Z,M15,M5,next_open,next_lower_tf_open,no_overnight_flat,160.238,160.138,160.738,1.922,0.03,-0.3622,0.37,-0.31,0.54,1.48,-0.31,1.57,,true,BUY,3.7,14.8,true,research_simulated,160.189,160.3,160.166,160.291,160.22163,160.25831,160.19589,0.08148,0.000508,52.39,0.102,0.134,ALLOW_TRADE,EXCELLENT,0.84,1.57,signal_delivered_strong_follow_through,,exit_or_management_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,NZDJPY,asian,SELL,2026-04-30T00:00:00.000Z,2026-04-30T00:05:00.000Z,2026-04-30T00:55:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,93.427,93.527,92.927,4.148,0.03,-1.4348,-0.45,-0.53,0.28,-1.26,-1.47,0.28,,false,SELL,-4.5,-12.6,true,research_simulated,93.571,93.571,93.473,93.476,93.52529,93.49902,93.50632,0.07366,0.000788,48.27,0.095,0.098,BLOCK_TRADE,BAD,0.82,0.28,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,USDJPY,asian,BUY,2026-04-30T04:45:00.000Z,2026-04-30T04:50:00.000Z,2026-04-30T05:10:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,160.594,160.494,161.094,1.922,0.03,-1.2122,-1.16,-1.55,0.33,-0.31,-1.55,0.33,false,false,SELL,-11.6,-3.1,true,research_simulated,160.555,160.65,160.547,160.649,160.52778,160.43544,160.32224,0.07331,0.000456,72.19,0.094,0.103,BLOCK_TRADE,BAD,0.82,0.33,trade_never_proved_itself_and_lost_heavily,,entry_failure
research_backtest,intraday_lab,intraday_15012_5bcdee846128,momentum_continuation,AUDUSD,asian,BUY,2026-04-30T06:00:00.000Z,2026-04-30T06:05:00.000Z,2026-04-30T07:30:00.000Z,M15,M5,next_open,next_lower_tf_open,stop_loss_or_trailing_stop,0.71367,0.71487,0.71867,1.15,0.03,1.065,-0.2167,-0.5333,0.225,-0.4333,-0.7833,0.225,,,SELL,-2.6,-5.2,true,research_simulated,0.71184,0.71292,0.7118,0.71289,0.71195,0.71199,0.71232,0.0006,0.00084,60.4,0.00105,0.00112,ALLOW_TRADE,GOOD,0.72,1.065,signal_showed_positive_follow_through,,worked_or_neutral
